ID;Organisme;Titre;Lieu;Type_contrat;Debut_emploi;Limite_date_cv;Date_depot_offre;Synthese;URL_offre
Chambre_Agriculture_Un(e)_Stagiaire_en_Evénementiel/Communication;Chambre Agriculture;Un(e) Stagiaire en Evénementiel/Communication;Chambre régionale d'agriculture Normandie;Stage;01/01/2022;; 07 décembre 2021;"Missions Votre mission est de participer activement, aux côtés du chef de projet et de l'équipe dédiée, au pilotage du projet, sur les aspects de communication et opérationnels : Participer aux réunions du Comité de Pilotage et des groupes de travail thématiques : préparation, présence, comptes rendus et suites à donner ; Prospection des exposants (identification d'exposants, relances mail et téléphoniques) ; Gérer les relations avec les exposants (gestion des emplacements, suivi des commandes, accueil et installation et suivi du bon déroulement du salon pour les exposants) ; Accompagner l'équipe dédiée dans la recherche et la gestion des prestataires et fournisseurs (sono, électricité, mobilier, food trucks, signalétique, goodies, hôtels) En fonction de la période du stage, la mission pourra être étendue à d'autres événements organisés par les Chambres d'agriculture de Normandie, au sein de l'équipe communication événementielle.";https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-stagiaire-en-evenementielcommunication-1/
Chambre_Agriculture_Stage_:_Expertise_naturaliste_sur_le_site_Natura_2000;Chambre Agriculture;Stage : Expertise naturaliste sur le site Natura 2000;Chambre régionale d'agriculture Normandie;Stage;01/05/2022;; 06 décembre 2021;Missions Actions envisagées : Réalisation des inventaires de terrain, recherche des individus et/ou des indices de présence du Pique-prune, du Lucane Cerf-volant et du Grand Capricorne du chêne, sur la base du protocole monté et utilisé en 2020. Suivi des populations mises en évidence en 2020 et 2021 et poursuite de l'inventaire sur d'autres secteurs du site Natura 2000. Propositions d'actions à mettre en oeuvre pour la préservation et le développement des populations de Pique-prune sur le site Natura 2000, Contribution à la rédaction du compte-rendu et à la cartographie, Contribution à l'élaboration de supports de communication.   Ce stage impliquera des échanges avec les propriétaires et/ou les gestionnaires des parcelles (agriculteurs, collectivités, particuliers …) mais également avec les partenaires DREAL et DDT. Le/la stagiaire pourra le cas échéant participer aux autres volets de l'animation Natura 2000 : évaluation des incidences Natura 2000, suivi des engagements MAEC…;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/stage-expertise-naturaliste-sur-le-site-natura-2000-1/
Chambre_Agriculture_Un(e)_conseiller(ère)_élevage_bovins;Chambre Agriculture;Un(e) conseiller(ère) élevage bovins;Chambre régionale d'agriculture Normandie;CDI;janvier 2022;; 22 octobre 2021;Missions Après  une formation à nos produits et services et un accompagnement personnalisé pour faciliter votre prise de fonctions, vous : • Animerez les associations de races allaitantes du Calvados, Blonde d'Aquitaine Normandie et Normande de l'Orne : organisation des instances, mise en œuvre des programmes d'actions : portes ouvertes, visites, formations, organisation de concours d'élevage, relations avec les Organisations de Sélection • Assurerez la réalisation de prestations autour du système fourrager : diagnostic et conseil en systèmes d'élevage, appui au respect des obligations réglementaires, projets et évolution de systèmes, audits fourragers en élevages bovin et équin, • Interviendrez en conseil collectif et formation sur l'adaptation et l'optimisation des systèmes fourragers et des coûts alimentaires, • Assurez l'animation de groupes thématiques type GIEE, • Réaliserez des accompagnements à la déclaration PAC, • Participerez à la promotion et la vente de services, et développerez votre portefeuille clients via la prospection.;https://chambres-agriculture.fr/chambres-dagriculture/nous-rejoindre/offres-demploi/offre-demploi-detaillee/fiche/une-conseillerere-elevage-bovins-4/
APECITA_COORDINATEUR/TRICE_NATIONAL(E)_AGRO-ÉCOLOGIE_AU_SEIN_D'UN_RÉSEAU_F/H;APECITA;COORDINATEUR/TRICE NATIONAL(E) AGRO-ÉCOLOGIE AU SEIN D'UN RÉSEAU F/H; 35 IlleetVilaine;CDI;;;Publiée le 13-12-2021;Organisation nationale de développement agricole et rural.Coordination de la commission Systèmes de Production Economes et AutonomesAnimation et coordination nationale des politiques publiques agroécologiques Coordination du média Lettre de l'Agriculture Durable (LAD);https://emploi.apecita.com/148204_offre-emploi-coordinateurtrice-nationale-agroecologie-au-sein-dun-reseau-fh.html
APECITA_INGÉNIEUR_F/H;APECITA;INGÉNIEUR F/H; 988 NouvelleCalédonie;CDD;;;Publiée le 13-12-2021;Pour une technopoleSous l'autorité de la Directrice du P. Terrestre, l'agent F/H sera chargé d'animer, diriger le centre ayant pour mission l'élaboration, mise en oeuvre d'un programme expé pluriannuel dans le domaine des grandes cultures, de l'agroécologie (avec axe fort sur techniques Semis s/couvert végétal) en appui aux servies provinciaux de développement, en concertation avec les partenaires et au profit des socio-professionnels.;https://emploi.apecita.com/148183_offre-emploi-ingenieur-fh.html
SGS_MANAGEMENT_SERVICES_DIRECTEUR_D'ÉTUDES_F/H;SGS MANAGEMENT SERVICES;DIRECTEUR D'ÉTUDES F/H; 94 ValdeMarne;CDI;;;Publiée le 13-12-2021;SGS est le leader mondial de l'inspection, du contrôle, de l'analyse et de la certification. Reconnue comme la référence mondiale en termes de qualité et d'intégrité, SGS emploie 97000 collaborateurs, et exploite un réseau de plus de 2600 bureaux et laboratoires à travers le monde.SGS rance s'attache à porter haut les valeurs et l'offre du groupe. Avec 140 ans de développement, SGS France compte aujourd'hui 2900 personnes réparties dans 120 bureaux et centres de contrôle et 34 laboratoires.SGS - CROP SCIENCE est prestataire de service en expérimentation agronomique auniveau national et international. Notre mission est d'accompagner nos clients dans le développement de solutions pour l'agriculture (produits de protection des plantes, biocontrôle, biostimulants, nutrition et semences).Description du posteNous recrutons un Directeur d'étude confirmé F/H sur Arcueil (94) Tonneins (47) ou Reims (51)Au sein de l'équipe de Directeurs d'étude, vous aurez pour missions - Prendre en charge le programmed'essais de nos clients en France et en Europe- Coordonnerla mise en place des essais avec l'équipe terrain d'expérimentateurs- Être responsable de la communication avec le client tout au long de la conduite de l'essai- Rédiger des protocoles, analyse et synthèse des résultats, et rédiger des rapports- Être responsable de la qualité des données transmises, du respect des délais- En tant que DE expérimenté, vous serez en charge de la formation des DE junior au référentiel BPE;https://emploi.apecita.com/148229_offre-emploi-directeur-detudes-fh.html
GAUTIER_SEMENCES_SA_TECHNICIEN_DE_LABORATOIRE_BIOTECHNOLOGIE_F/H;GAUTIER SEMENCES SA;TECHNICIEN DE LABORATOIRE BIOTECHNOLOGIE F/H; 13 BouchesduRhône;CDI;;;Publiée le 13-12-2021;Au sein du laboratoire de Biotechnologie, rattaché(e) au Responsable d'équipe Biotechnologies vous participez aux différents travaux de l'équipe.Vos missions seront les suivantes - Assurer les travaux de laboratoire (semis, prélèvements des échantillons, extractions ADN, marquage moléculaire)- Réaliser le marquage moléculaire pour le contrôle de lots ou la sélection assistée par marqueurs- Participer aux travaux de mise au point de nouveaux marqueurs moléculaires- Entretenir le laboratoire et gérer les stocks- Participer aux analyses de résultats- Respecter les règles de Qualité, Hygiène et Sécurité.;https://emploi.apecita.com/148202_offre-emploi-technicien-de-laboratoire-biotechnologie-fh.html
GES_CHARGÉ_D’ÉTUDES_EN_ENVIRONNEMENT_H/F;GES;CHARGÉ D’ÉTUDES EN ENVIRONNEMENT H/F; 35 IlleetVilaine;CDD;;;Publiée le 13-12-2021;GES est une société spécialisée dans la recherche, les études et le conseil sur l'eau, l'énergie, l'environnement et l'industrie. Le groupe compte plus de 60 salariés et dispose d'une expérience depuis plus de 35 ans dans ces domaines et de nombreuses références.GES est une société privée et indépendante, au capital exclusivement familial. GES intervient sur toute la France et également à l'étranger. GES dispose de six agences réparties sur le territoire.En tant qu'ingénieur d'études, votre mission consiste à apporter une assistance technique et scientifique à nos clients (industriels pour la plupart) et de prendre part à la réalisation d'études rendez-vous client, collecte de données, interprétation, conception des solutions, rédaction, présentation...Les missions que vous serez amené(e) à réaliser font appel à des connaissances pluridisciplinaires  Environnement, Réglementation, Traitement des eaux, Agronomie, Energie...Le poste à pourvoir est plutôt orienté sur la règlementation applicable aux industriels et les dossiers ICPE.Vous serez intégré à une équipe pluridisciplinaire et encadré par un ingénieur expert sénior.;https://emploi.apecita.com/148132_offre-emploi-charge-detudes-en-environnement-hf.html
FRANCEAGRIMER_GESTIONNAIRE_DE_DISPOSITIFS/AIDES_EUROPÉEN(NE)S_F/H;FRANCEAGRIMER;GESTIONNAIRE DE DISPOSITIFS/AIDES EUROPÉEN(NE)S F/H; 93 SeineSaintDenis;CDD;;;Publiée le 13-12-2021;Objectifs du posteLe poste a pour objectif d'appuyer l'unité dans le pilotage du dispositif de délivrance des autorisations de plantation de vignes et d'aide à la restructuration avec une partie de l'activité orientée vers l'évolution et la maintenance des outils informatiques, en lien avec l'assistant à maitrise d'ouvrage (AMO) dédié.Missions et activités principalesSous la responsabilité de la cheffe d'unité et de son adjointe - Participer à la mise en oeuvre de la réglementation nationale relative aux autorisations de plantation de vignes, ainsi qu'à ses évolutions annuelles- Rédiger les manuels de procédures, participer au pilotage, à la coordination des services régionaux de FranceAgriMer et délégations territoriales de l'INAO- Participer à la maitrise d'ouvrage informatique pour l'évolution des outils informatiques (développement et adaptations), pour la gestion des incidents et bugs applicatifs en relation avec l'AMO et la chef de projet maitrise d'oeuvre)- Instruire les recoursLe cas échéant, participer à l'activité liée à la mesure restructuration du vignoble.;https://emploi.apecita.com/148206_offre-emploi-gestionnaire-de-dispositifsaides-europeennes-fh.html
ZOOPOLE_DÉVELOPPEMENT_RESPONSABLE_B.U._EXPERTISE_PRODUCTION_ET_SANTE_F/H;ZOOPOLE DÉVELOPPEMENT;RESPONSABLE B.U. EXPERTISE PRODUCTION ET SANTE F/H; 22 CôtesdArmor;CDI;;;Publiée le 13-12-2021;Situé à St Brieuc dans les Côtes d'Armor, ZOOPOLE DEVELOPPEMENT est depuisprès de 30 ans, l'alliance d'un Centre d'Innovationet de formationTechnologique dans les sciences et productions des domaines agro-alimentaire, sécurité sanitaire des aliments, santé animale et matériaux composites et d'une structure d'animation d'une technopole accompagnant les projets d'innovation des entrepreneursau coeur des grands enjeux actuels.Porté par une réflexion stratégique, ouverte et diversifiée, privilégiant une image haut de gamme, reconnue,nous intervenons avec une équipe de 26 collaborateurs, dans les processus d'innovation et de transfert des compétences, afin d'accroître la performance des entreprises et de créer valeur ajoutée et emplois sur le territoire.Nous recrutons pour renforcer notre centre de ressource technologique un RESPONSABLE B.U. EXPERTISE PRODUCTION ET SANTÉ ANIMALE H/FRattaché à la Directrice, vous êtes responsable du développementet et de la rentabilité de votre Business Unit, spécialisée dans les essais terrain en production, santé et bien-être animale.Présent sur le terrain auprès de vos clients et partenaires (agriculteurs, industrie agro-alimentaire, coopératives agricoles, sociétés pharmaceutiques vétérinaires, instituts de recherche, ...), vous êtes à l'écoute de votre marché pour être force de proposition pour développer et faire évoluer l'offre de prestations.Manager devotreéquipeconstituée de 4collaborateurs, vous animez un travaild'équipeperformantet garantissezla réalisation devos essaissur le plan qualitatif et quantitatif.Vous contribuez au développement des actions transversales au sein de notre Association et notamment, avec la Business Unit Formation pour construire une offre technique renouvelée répondant aux besoins des clients.;https://emploi.apecita.com/144901_offre-emploi-responsable-bu-expertise-production-et-sante-fh.html
FNSEA_CHARGÉ(E)_DES_POLITIQUES_TERRITORIALES_F/H;FNSEA;CHARGÉ(E) DES POLITIQUES TERRITORIALES F/H; 75 Paris;CDI;;;Publiée le 13-12-2021;La Fédération Nationale des Syndicats d'Exploitants Agricoles (FNSEA)Fondée en 1946, la Fédération Nationale des Syndicats d'Exploitants Agricoles (FNSEA), premier syndicat agricole français, rassemble l'ensemble des productions de toutes les régions.Avec 31 associations spécialisées (céréales, lait, viandes, fruits et légumes, etc.) et plus de 212 000 adhérents, elle se bat pour accompagner les paysans français dans leurs projets et trouver des solutions à leurs difficultés quelle que soit la taille de leur exploitation, leur mode de production, leurs signes de qualité ou circuits de commercialisation (circuits courts, restauration, exportation...).La FNSEA promeut l'innovation au service du quotidien, pour un développement durable de la Ferme France afin de répondre à tous les marchés et à tous les consommateurs.Le réseau FNSEA dynamise la vie locale, dialogue avec les citoyens et porte la voix des agriculteurs dans les instances européennes et internationales.La FNSEA s'engage quotidiennement en faveur du développement territorial et de l'attractivité économique des zones rurales.MissionsAu sein de la sous-direction  Structures et Territoires , le (la) candidat(e) retenu(e) sera chargé(e) des thématiques montagne et zones défavorisées (dont aides ICHN - FEADER), prédateurs, ruralité et organisation territoriale.Les principales missions seront les suivantes- Suivi et analyse des politiques structurelles nationales et de l'Union européenne et particulièrement la déclinaison des mesures de développement rural (Réseau Rural, ICHN, mesures agro-environnementales) - Appui aux responsables professionnels (élus) chargés de ces sujets - Représentation institutionnelle (Ministères, ANCT, Assemblée nationale, association...) - Information et appui juridique aux antennes départementales (FDSEA) et régionales (FRSEA) - Co-animation des Commissions (Montagnes et zones défavorisées, Faune sauvage, Commission gestion des territoires) et animation de groupes de travail internes - Production de notes et documents de vulgarisation - Veille et information au réseau FNSEA.;https://emploi.apecita.com/148181_offre-emploi-chargee-des-politiques-territoriales-fh.html
CHAMBRE_D'AGRICULTURE_DE_L'ARIEGE_UN(E)_CHARGE(E)_DE_PROJETS_FORMATION_ET_ANIMATION_TERRITORIALE_F/H;CHAMBRE D'AGRICULTURE DE L'ARIEGE;UN(E) CHARGE(E) DE PROJETS FORMATION ET ANIMATION TERRITORIALE F/H; 09 Ariège;CDI;;;Publiée le 03-12-2021;Le poste sera articulé autour de deux domaines1. La FORMATIONCoordonner la constitution de l'offre de formation pour les agriculteurs et leurs salariés et sa réalisation, en lien avec les équipes Formation des départements de l'Ariège, du Gers et des Hautes-PyrénéesApporter un appui pédagogique aux équipes de la Chambre d'agricultureAppuyer les responsables de stages dans l'élaboration des scénarios pédagogiques et l'évolution de leurs méthodes de formationFavoriser le développement du e-learning.Assurer l'ingénierie financière liée à l'activité formation des actifs agricolesAnimer le respect des engagements QUALIOPI2. L'ANIMATION TERRITORIALE Coordonner et piloter une offre de partenariats à destination des collectivités du département Proposer une offre d'accompagnement aux collectivités cohérente avecles besoins exprimés,les moyens de mise en oeuvre et les objectifs définis.Assurer le respect des conventionnements avec les collectivités;https://emploi.apecita.com/147440_offre-emploi-une-chargee-de-projets-formation-et-animation-territoriale-fh.html
VIVESCIA_CHEF_DE_PROJET_OUTILS_FORCE_DE_VENTE_ET_DEV._COMMERCIAL_-_H/F;VIVESCIA;CHEF DE PROJET OUTILS FORCE DE VENTE ET DEV. COMMERCIAL - H/F;FRANCE  - IVRY-SUR-SEINE (94);CDI;;;13/12/2021;Embarquez avec nous dans l'aventure Grands Moulins de Paris au poste de :;https://www.vivescia.com/nous-rejoindre/grands-moulins-de-paris/chef-de-projet-outils-force-de-vente-et-dev-commercial-hf/france-ivry-sur-seine-94/21-0486-V2/SI
VIVESCIA_CHEF_DE_SECTEUR_-_DPT_81_et_12_-_H/F;VIVESCIA;CHEF DE SECTEUR - DPT 81 et 12 - H/F;FRANCE - ALBI (81);CDI;;;13/12/2021;"Embarquez avec nous dans l'aventure Grands Moulins de Paris au poste de :

Chef de Secteur Boulangerie Artisanale (H/F)
Sur le secteur suivant : Tarn (81) et Aveyron (12)

Rattaché(e) au Chef des Ventes de la région, vous êtes le véritable ambassadeur de nos produits (farine et produits surgelés) et services auprès de notre clientèle d'entrepreneurs, boulangers artisanaux.";https://www.vivescia.com/nous-rejoindre/grands-moulins-de-paris/chef-de-secteur-dpt-81-et-12-hf/france-albi-81/21-0652/SI
VIVESCIA_MAGASINIER_SILO_CEREALES_-_DAMPIERRE_LE_CHATEAU_-_H/F;VIVESCIA;MAGASINIER SILO CEREALES - DAMPIERRE LE CHATEAU - H/F;FRANCE - DAMPIERRE LE CHATEAU (51);CDD;;;13/12/2021;Accompagné du responsable de silo, vos principales missions seront de : ;https://www.vivescia.com/nous-rejoindre/vivescia-cooperative/magasinier-silo-cereales-dampierre-le-chateau-hf/france-dampierre-le-chateau-51/430165/ext
